account_id,english_name,year,month,date,monthly_value
8090D,Compensation - Supervisors,2025,3,2025-03-01,37660.166666666664
8091D,Compensation - Supervisors,2025,1,2025-01-01,4675.166666666666
8091D,Compensation - Supervisors,2025,2,2025-02-01,4626.0
8091D,Compensation - Supervisors,2025,3,2025-03-01,4576.833333333333
8092D,Compensation - Supervisors,2025,1,2025-01-01,8466.833333333334
8092D,Compensation - Supervisors,2025,2,2025-02-01,8288.166666666666
8092D,Compensation - Supervisors,2025,3,2025-03-01,8109.5
8093D,Compensation - Supervisors,2025,1,2025-01-01,14530.916666666666
8093D,Compensation - Supervisors,2025,2,2025-02-01,14625.166666666666
8093D,Compensation - Supervisors,2025,3,2025-03-01,14719.416666666666
8094D,Compensation - Supervisors,2025,1,2025-01-01,9419.916666666666
8094D,Compensation - Supervisors,2025,2,2025-02-01,9837.166666666666
8094D,Compensation - Supervisors,2025,3,2025-03-01,10254.416666666666
8095D,Compensation - Supervisors,2025,1,2025-01-01,0.0
8095D,Compensation - Supervisors,2025,2,2025-02-01,0.0
8095D,Compensation - Supervisors,2025,3,2025-03-01,0.0
8100D,Compensation - Clerical,2025,1,2025-01-01,22320.916666666668
8100D,Compensation - Clerical,2025,2,2025-02-01,22156.416666666668
8100D,Compensation - Clerical,2025,3,2025-03-01,21991.916666666668
8101D,Compensation - Clerical,2025,1,2025-01-01,15219.666666666666
8101D,Compensation - Clerical,2025,2,2025-02-01,15956.583333333334
8101D,Compensation - Clerical,2025,3,2025-03-01,16693.5
8102D,Compensation - Clerical,2025,1,2025-01-01,1291.75
8102D,Compensation - Clerical,2025,2,2025-02-01,1351.6666666666665
8102D,Compensation - Clerical,2025,3,2025-03-01,1411.5833333333333
8103D,Compensation - Clerical,2025,1,2025-01-01,4549.0
8103D,Compensation - Clerical,2025,2,2025-02-01,3527.666666666666
8103D,Compensation - Clerical,2025,3,2025-03-01,2506.333333333333
8104D,Compensation - Clerical,2025,1,2025-01-01,1260.5
8104D,Compensation - Clerical,2025,2,2025-02-01,1320.5
8104D,Compensation - Clerical,2025,3,2025-03-01,1380.5
8105D,Compensation - Clerical,2025,1,2025-01-01,0.0
8105D,Compensation - Clerical,2025,2,2025-02-01,0.0
8105D,Compensation - Clerical,2025,3,2025-03-01,0.0
8110D,Promotion,2025,1,2025-01-01,5274.083333333334
8110D,Promotion,2025,2,2025-02-01,5428.0
8110D,Promotion,2025,3,2025-03-01,5581.916666666667
8111D,Promotion,2025,1,2025-01-01,4627.75
8111D,Promotion,2025,2,2025-02-01,4624.75
8111D,Promotion,2025,3,2025-03-01,4621.75
8112D,Promotion,2025,1,2025-01-01,646.3333333333334
8112D,Promotion,2025,2,2025-02-01,803.25
8112D,Promotion,2025,3,2025-03-01,960.1666666666667
8120D,Absentee Wages,2025,1,2025-01-01,5301.916666666667
8120D,Absentee Wages,2025,2,2025-02-01,5506.416666666667
8120D,Absentee Wages,2025,3,2025-03-01,5710.916666666667
8121D,Absentee Wages,2025,1,2025-01-01,0.0
8121D,Absentee Wages,2025,2,2025-02-01,0.0
8121D,Absentee Wages,2025,3,2025-03-01,0.0
8122D,Absentee Wages,2025,1,2025-01-01,0.0
8122D,Absentee Wages,2025,2,2025-02-01,0.0
8122D,Absentee Wages,2025,3,2025-03-01,0.0
8123D,Absentee Wages,2025,1,2025-01-01,4888.083333333334
8123D,Absentee Wages,2025,2,2025-02-01,5082.0
8123D,Absentee Wages,2025,3,2025-03-01,5275.916666666667
8124D,Absentee Wages,2025,1,2025-01-01,413.8333333333333
8124D,Absentee Wages,2025,2,2025-02-01,424.4166666666667
8124D,Absentee Wages,2025,3,2025-03-01,435.0
8125D,Absentee Wages,2025,1,2025-01-01,0.0
8125D,Absentee Wages,2025,2,2025-02-01,0.0
8125D,Absentee Wages,2025,3,2025-03-01,0.0
8130D,Payroll Taxes,2025,1,2025-01-01,10999.75
8130D,Payroll Taxes,2025,2,2025-02-01,11206.916666666668
8130D,Payroll Taxes,2025,3,2025-03-01,11414.083333333334
8131D,Payroll Taxes,2025,1,2025-01-01,3859.0833333333335
8131D,Payroll Taxes,2025,2,2025-02-01,3931.5833333333335
8131D,Payroll Taxes,2025,3,2025-03-01,4004.0833333333335
8132D,Payroll Taxes,2025,1,2025-01-01,1647.8333333333333
8132D,Payroll Taxes,2025,2,2025-02-01,1678.9166666666667
8132D,Payroll Taxes,2025,3,2025-03-01,1710.0
8133D,Payroll Taxes,2025,1,2025-01-01,3845.0
8133D,Payroll Taxes,2025,2,2025-02-01,3917.5
8133D,Payroll Taxes,2025,3,2025-03-01,3990.0
8134D,Payroll Taxes,2025,1,2025-01-01,1647.8333333333333
8134D,Payroll Taxes,2025,2,2025-02-01,1678.9166666666667
8134D,Payroll Taxes,2025,3,2025-03-01,1710.0
8135D,Payroll Taxes,2025,1,2025-01-01,0.0
8135D,Payroll Taxes,2025,2,2025-02-01,0.0
8135D,Payroll Taxes,2025,3,2025-03-01,0.0
8140D,Training,2025,1,2025-01-01,141.33333333333334
8140D,Training,2025,2,2025-02-01,141.33333333333334
8140D,Training,2025,3,2025-03-01,141.33333333333334
8141D,Training,2025,1,2025-01-01,72.58333333333333
8141D,Training,2025,2,2025-02-01,72.58333333333333
8141D,Training,2025,3,2025-03-01,72.58333333333333
8142D,Training,2025,1,2025-01-01,68.75
8142D,Training,2025,2,2025-02-01,68.75
8142D,Training,2025,3,2025-03-01,68.75
8143D,Training,2025,1,2025-01-01,0.0
8143D,Training,2025,2,2025-02-01,0.0
8143D,Training,2025,3,2025-03-01,0.0
8144D,Training,2025,1,2025-01-01,0.0
8144D,Training,2025,2,2025-02-01,0.0
8144D,Training,2025,3,2025-03-01,0.0
8145D,Training,2025,1,2025-01-01,0.0
8145D,Training,2025,2,2025-02-01,0.0
8145D,Training,2025,3,2025-03-01,0.0
8150D,Laundry & Uniforms,2025,1,2025-01-01,992.9166666666667
8150D,Laundry & Uniforms,2025,2,2025-02-01,911.6666666666667
8150D,Laundry & Uniforms,2025,3,2025-03-01,830.4166666666667
8151D,Laundry & Uniforms,2025,1,2025-01-01,0.0
8151D,Laundry & Uniforms,2025,2,2025-02-01,0.0
8151D,Laundry & Uniforms,2025,3,2025-03-01,0.0
8152D,Laundry & Uniforms,2025,1,2025-01-01,0.0
8152D,Laundry & Uniforms,2025,2,2025-02-01,0.0
8152D,Laundry & Uniforms,2025,3,2025-03-01,0.0
8153D,Laundry & Uniforms,2025,1,2025-01-01,992.9166666666667
8153D,Laundry & Uniforms,2025,2,2025-02-01,911.6666666666667
8153D,Laundry & Uniforms,2025,3,2025-03-01,830.4166666666667
8154D,Laundry & Uniforms,2025,1,2025-01-01,0.0
8154D,Laundry & Uniforms,2025,2,2025-02-01,0.0
8154D,Laundry & Uniforms,2025,3,2025-03-01,0.0
8155D,Laundry & Uniforms,2025,1,2025-01-01,0.0
8155D,Laundry & Uniforms,2025,2,2025-02-01,0.0
8155D,Laundry & Uniforms,2025,3,2025-03-01,0.0
8160D,Employee Benefits,2025,1,2025-01-01,3475.916666666667
8160D,Employee Benefits,2025,2,2025-02-01,3506.25
8160D,Employee Benefits,2025,3,2025-03-01,3536.5833333333335
8161D,Employee Benefits,2025,1,2025-01-01,1134.75
8161D,Employee Benefits,2025,2,2025-02-01,1161.3333333333335
8161D,Employee Benefits,2025,3,2025-03-01,1187.9166666666667
8162D,Employee Benefits,2025,1,2025-01-01,616.9166666666666
8162D,Employee Benefits,2025,2,2025-02-01,618.1666666666666
8162D,Employee Benefits,2025,3,2025-03-01,619.4166666666666
8163D,Employee Benefits,2025,1,2025-01-01,1259.6666666666665
8163D,Employee Benefits,2025,2,2025-02-01,1261.25
8163D,Employee Benefits,2025,3,2025-03-01,1262.8333333333333
8164D,Employee Benefits,2025,1,2025-01-01,464.58333333333337
8164D,Employee Benefits,2025,2,2025-02-01,465.5
8164D,Employee Benefits,2025,3,2025-03-01,466.4166666666667
8165D,Employee Benefits,2025,1,2025-01-01,0.0
8165D,Employee Benefits,2025,2,2025-02-01,0.0
8165D,Employee Benefits,2025,3,2025-03-01,0.0
8170D,Compensation - Other Supervisor,2025,1,2025-01-01,4337.75
8170D,Compensation - Other Supervisor,2025,2,2025-02-01,4451.833333333334
8170D,Compensation - Other Supervisor,2025,3,2025-03-01,4565.916666666667
8171D,Compensation - Other Supervisor,2025,1,2025-01-01,0.0
8171D,Compensation - Other Supervisor,2025,2,2025-02-01,0.0
8171D,Compensation - Other Supervisor,2025,3,2025-03-01,0.0
8172D,Compensation - Other Supervisor,2025,1,2025-01-01,0.0
8172D,Compensation - Other Supervisor,2025,2,2025-02-01,0.0
8172D,Compensation - Other Supervisor,2025,3,2025-03-01,0.0
8173D,Compensation - Other Supervisor,2025,1,2025-01-01,4337.75
8173D,Compensation - Other Supervisor,2025,2,2025-02-01,4451.833333333334
8173D,Compensation - Other Supervisor,2025,3,2025-03-01,4565.916666666667
8174D,Compensation - Other Supervisor,2025,1,2025-01-01,0.0
8174D,Compensation - Other Supervisor,2025,2,2025-02-01,0.0
8174D,Compensation - Other Supervisor,2025,3,2025-03-01,0.0
8175D,Compensation - Other Supervisor,2025,1,2025-01-01,0.0
8175D,Compensation - Other Supervisor,2025,2,2025-02-01,0.0
8175D,Compensation - Other Supervisor,2025,3,2025-03-01,0.0
8180D,Pension Fund,2025,1,2025-01-01,0.0
8180D,Pension Fund,2025,2,2025-02-01,0.0
8180D,Pension Fund,2025,3,2025-03-01,0.0
8181D,Pension Fund,2025,1,2025-01-01,0.0
8181D,Pension Fund,2025,2,2025-02-01,0.0
8181D,Pension Fund,2025,3,2025-03-01,0.0
8182D,Pension Fund,2025,1,2025-01-01,0.0
8182D,Pension Fund,2025,2,2025-02-01,0.0
8182D,Pension Fund,2025,3,2025-03-01,0.0
8183D,Pension Fund,2025,1,2025-01-01,0.0
8183D,Pension Fund,2025,2,2025-02-01,0.0
8183D,Pension Fund,2025,3,2025-03-01,0.0
8184D,Pension Fund,2025,1,2025-01-01,0.0
8184D,Pension Fund,2025,2,2025-02-01,0.0
8184D,Pension Fund,2025,3,2025-03-01,0.0
8185D,Pension Fund,2025,1,2025-01-01,0.0
8185D,Pension Fund,2025,2,2025-02-01,0.0
8185D,Pension Fund,2025,3,2025-03-01,0.0
8190D,Demo Expense,2025,1,2025-01-01,1353.9166666666667
8190D,Demo Expense,2025,2,2025-02-01,1467.6666666666667
8190D,Demo Expense,2025,3,2025-03-01,1581.4166666666667
8191D,Demo Expense,2025,1,2025-01-01,1008.5833333333334
8191D,Demo Expense,2025,2,2025-02-01,1122.3333333333335
8191D,Demo Expense,2025,3,2025-03-01,1236.0833333333335
8192D,Demo Expense,2025,1,2025-01-01,345.3333333333333
8192D,Demo Expense,2025,2,2025-02-01,345.3333333333333
8192D,Demo Expense,2025,3,2025-03-01,345.3333333333333
8200D,Office Supplies & Stationery,2025,1,2025-01-01,969.8333333333334
8200D,Office Supplies & Stationery,2025,2,2025-02-01,946.0833333333334
8200D,Office Supplies & Stationery,2025,3,2025-03-01,922.3333333333334
8201D,Office Supplies & Stationery,2025,1,2025-01-01,398.5
8201D,Office Supplies & Stationery,2025,2,2025-02-01,393.58333333333337
8201D,Office Supplies & Stationery,2025,3,2025-03-01,388.6666666666667
8202D,Office Supplies & Stationery,2025,1,2025-01-01,270.9166666666667
8202D,Office Supplies & Stationery,2025,2,2025-02-01,274.9166666666667
8202D,Office Supplies & Stationery,2025,3,2025-03-01,278.9166666666667
8203D,Office Supplies & Stationery,2025,1,2025-01-01,227.33333333333331
8203D,Office Supplies & Stationery,2025,2,2025-02-01,208.5
8203D,Office Supplies & Stationery,2025,3,2025-03-01,189.66666666666666
8204D,Office Supplies & Stationery,2025,1,2025-01-01,73.08333333333333
8204D,Office Supplies & Stationery,2025,2,2025-02-01,69.08333333333333
8204D,Office Supplies & Stationery,2025,3,2025-03-01,65.08333333333333
8205D,Office Supplies & Stationery,2025,1,2025-01-01,0.0
8205D,Office Supplies & Stationery,2025,2,2025-02-01,0.0
8205D,Office Supplies & Stationery,2025,3,2025-03-01,0.0
8210D,Other Supplies & Tools,2025,1,2025-01-01,1000.3333333333333
8210D,Other Supplies & Tools,2025,2,2025-02-01,1042.75
8210D,Other Supplies & Tools,2025,3,2025-03-01,1085.1666666666665
8211D,Other Supplies & Tools,2025,1,2025-01-01,260.66666666666663
8211D,Other Supplies & Tools,2025,2,2025-02-01,340.41666666666663
8211D,Other Supplies & Tools,2025,3,2025-03-01,420.16666666666663
8212D,Other Supplies & Tools,2025,1,2025-01-01,34.583333333333336
8212D,Other Supplies & Tools,2025,2,2025-02-01,29.416666666666664
8212D,Other Supplies & Tools,2025,3,2025-03-01,24.25
8213D,Other Supplies & Tools,2025,1,2025-01-01,511.0
8213D,Other Supplies & Tools,2025,2,2025-02-01,445.5
8213D,Other Supplies & Tools,2025,3,2025-03-01,380.0
8214D,Other Supplies & Tools,2025,1,2025-01-01,194.08333333333334
8214D,Other Supplies & Tools,2025,2,2025-02-01,227.41666666666669
8214D,Other Supplies & Tools,2025,3,2025-03-01,260.75
8215D,Other Supplies & Tools,2025,1,2025-01-01,0.0
8215D,Other Supplies & Tools,2025,2,2025-02-01,0.0
8215D,Other Supplies & Tools,2025,3,2025-03-01,0.0
8220D,Fixed Operations Advertising / Promotion,2025,1,2025-01-01,0.0
8220D,Fixed Operations Advertising / Promotion,2025,2,2025-02-01,0.0
8220D,Fixed Operations Advertising / Promotion,2025,3,2025-03-01,0.0
8223D,Fixed Oper. Advertising / Promotion,2025,1,2025-01-01,0.0
8223D,Fixed Oper. Advertising / Promotion,2025,2,2025-02-01,0.0
8223D,Fixed Oper. Advertising / Promotion,2025,3,2025-03-01,0.0
8224D,Fixed Oper. Advertising / Promotion,2025,1,2025-01-01,0.0
8224D,Fixed Oper. Advertising / Promotion,2025,2,2025-02-01,0.0
8224D,Fixed Oper. Advertising / Promotion,2025,3,2025-03-01,0.0
8225D,Fixed Oper. Advertising / Promotion,2025,1,2025-01-01,0.0
8225D,Fixed Oper. Advertising / Promotion,2025,2,2025-02-01,0.0
8225D,Fixed Oper. Advertising / Promotion,2025,3,2025-03-01,0.0
8230D,Depreciation - Other,2025,1,2025-01-01,10928.833333333334
8230D,Depreciation - Other,2025,2,2025-02-01,16393.25
8230D,Depreciation - Other,2025,3,2025-03-01,21857.666666666668
8231D,Depreciation - Other,2025,1,2025-01-01,10928.833333333334
8231D,Depreciation - Other,2025,2,2025-02-01,16393.25
8231D,Depreciation - Other,2025,3,2025-03-01,21857.666666666668
8232D,Depreciation - Other,2025,1,2025-01-01,0.0
8232D,Depreciation - Other,2025,2,2025-02-01,0.0
8232D,Depreciation - Other,2025,3,2025-03-01,0.0
8233D,Depreciation - Other,2025,1,2025-01-01,0.0
8233D,Depreciation - Other,2025,2,2025-02-01,0.0
8233D,Depreciation - Other,2025,3,2025-03-01,0.0
8234D,Depreciation - Other,2025,1,2025-01-01,0.0
8234D,Depreciation - Other,2025,2,2025-02-01,0.0
8234D,Depreciation - Other,2025,3,2025-03-01,0.0
8235D,Depreciation - Other,2025,1,2025-01-01,0.0
8235D,Depreciation - Other,2025,2,2025-02-01,0.0
8235D,Depreciation - Other,2025,3,2025-03-01,0.0
8240D,Equipment - Repairs & Rental,2025,1,2025-01-01,0.0
8240D,Equipment - Repairs & Rental,2025,2,2025-02-01,0.0
8240D,Equipment - Repairs & Rental,2025,3,2025-03-01,0.0
8241D,Equipment - Repairs & Rental,2025,1,2025-01-01,0.0
8241D,Equipment - Repairs & Rental,2025,2,2025-02-01,0.0
8241D,Equipment - Repairs & Rental,2025,3,2025-03-01,0.0
8242D,Equipment - Repairs & Rental,2025,1,2025-01-01,0.0
8242D,Equipment - Repairs & Rental,2025,2,2025-02-01,0.0
8242D,Equipment - Repairs & Rental,2025,3,2025-03-01,0.0
8243D,Equipment - Repairs & Rental,2025,1,2025-01-01,0.0
8243D,Equipment - Repairs & Rental,2025,2,2025-02-01,0.0
8243D,Equipment - Repairs & Rental,2025,3,2025-03-01,0.0
8244D,Equipment - Repairs & Rental,2025,1,2025-01-01,0.0
8244D,Equipment - Repairs & Rental,2025,2,2025-02-01,0.0
8244D,Equipment - Repairs & Rental,2025,3,2025-03-01,0.0
8245D,Equipment - Repairs & Rental,2025,1,2025-01-01,0.0
8245D,Equipment - Repairs & Rental,2025,2,2025-02-01,0.0
8245D,Equipment - Repairs & Rental,2025,3,2025-03-01,0.0
8250D,Bad Debts,2025,1,2025-01-01,0.0
8250D,Bad Debts,2025,2,2025-02-01,0.0
8250D,Bad Debts,2025,3,2025-03-01,0.0
8251D,Bad Debts,2025,1,2025-01-01,0.0
8251D,Bad Debts,2025,2,2025-02-01,0.0
8251D,Bad Debts,2025,3,2025-03-01,0.0
8252D,Bad Debts,2025,1,2025-01-01,0.0
8252D,Bad Debts,2025,2,2025-02-01,0.0
8252D,Bad Debts,2025,3,2025-03-01,0.0
8253D,Bad Debts,2025,1,2025-01-01,0.0
8253D,Bad Debts,2025,2,2025-02-01,0.0
8253D,Bad Debts,2025,3,2025-03-01,0.0
8254D,Bad Debts,2025,1,2025-01-01,0.0
8254D,Bad Debts,2025,2,2025-02-01,0.0
8254D,Bad Debts,2025,3,2025-03-01,0.0
8255D,Bad Debts,2025,1,2025-01-01,0.0
8255D,Bad Debts,2025,2,2025-02-01,0.0
8255D,Bad Debts,2025,3,2025-03-01,0.0
8270D,Data Processing,2025,1,2025-01-01,-109.08333333333303
8270D,Data Processing,2025,2,2025-02-01,-5772.666666666666
8270D,Data Processing,2025,3,2025-03-01,-11436.25
8271D,Data Processing,2025,1,2025-01-01,-156.08333333333326
8271D,Data Processing,2025,2,2025-02-01,-2116.6666666666665
8271D,Data Processing,2025,3,2025-03-01,-4077.25
8272D,Data Processing,2025,1,2025-01-01,884.8333333333334
8272D,Data Processing,2025,2,2025-02-01,93.16666666666674
8272D,Data Processing,2025,3,2025-03-01,-698.5
8273D,Data Processing,2025,1,2025-01-01,-329.66666666666674
8273D,Data Processing,2025,2,2025-02-01,-2358.916666666667
8273D,Data Processing,2025,3,2025-03-01,-4388.166666666667
8274D,Data Processing,2025,1,2025-01-01,-508.1666666666667
8274D,Data Processing,2025,2,2025-02-01,-1390.25
8274D,Data Processing,2025,3,2025-03-01,-2272.3333333333335
8275D,Data Processing,2025,1,2025-01-01,0.0
8275D,Data Processing,2025,2,2025-02-01,0.0
8275D,Data Processing,2025,3,2025-03-01,0.0
8290D,Travel & Entertainment,2025,1,2025-01-01,322.1666666666667
8290D,Travel & Entertainment,2025,2,2025-02-01,390.75
8290D,Travel & Entertainment,2025,3,2025-03-01,459.33333333333337
8291D,Travel & Entertainment,2025,1,2025-01-01,223.58333333333331
8291D,Travel & Entertainment,2025,2,2025-02-01,292.16666666666663
8291D,Travel & Entertainment,2025,3,2025-03-01,360.75
8292D,Travel & Entertainment,2025,1,2025-01-01,22.75
8292D,Travel & Entertainment,2025,2,2025-02-01,22.75
8292D,Travel & Entertainment,2025,3,2025-03-01,22.75
8293D,Travel & Entertainment,2025,1,2025-01-01,53.083333333333336
8293D,Travel & Entertainment,2025,2,2025-02-01,53.083333333333336
8293D,Travel & Entertainment,2025,3,2025-03-01,53.083333333333336
8294D,Travel & Entertainment,2025,1,2025-01-01,22.75
8294D,Travel & Entertainment,2025,2,2025-02-01,22.75
8294D,Travel & Entertainment,2025,3,2025-03-01,22.75
8295D,Travel & Entertainment,2025,1,2025-01-01,0.0
8295D,Travel & Entertainment,2025,2,2025-02-01,0.0
8295D,Travel & Entertainment,2025,3,2025-03-01,0.0
8310D,"Membership, Dues, Publications",2025,1,2025-01-01,229.74999999999997
8310D,"Membership, Dues, Publications",2025,2,2025-02-01,190.16666666666663
8310D,"Membership, Dues, Publications",2025,3,2025-03-01,150.58333333333331
8311D,"Membership, Dues, Publications",2025,1,2025-01-01,84.41666666666667
8311D,"Membership, Dues, Publications",2025,2,2025-02-01,74.16666666666667
8311D,"Membership, Dues, Publications",2025,3,2025-03-01,63.91666666666667
8312D,"Membership, Dues, Publications",2025,1,2025-01-01,82.83333333333334
8312D,"Membership, Dues, Publications",2025,2,2025-02-01,53.50000000000001
8312D,"Membership, Dues, Publications",2025,3,2025-03-01,24.16666666666667
8313D,"Membership, Dues, Publications",2025,1,2025-01-01,43.75
8313D,"Membership, Dues, Publications",2025,2,2025-02-01,43.75
8313D,"Membership, Dues, Publications",2025,3,2025-03-01,43.75
8314D,"Membership, Dues, Publications",2025,1,2025-01-01,18.75
8314D,"Membership, Dues, Publications",2025,2,2025-02-01,18.75
8314D,"Membership, Dues, Publications",2025,3,2025-03-01,18.75
8315D,"Membership, Dues, Publications",2025,1,2025-01-01,0.0
8315D,"Membership, Dues, Publications",2025,2,2025-02-01,0.0
8315D,"Membership, Dues, Publications",2025,3,2025-03-01,0.0
8320D,Postage,2025,1,2025-01-01,48.583333333333336
8320D,Postage,2025,2,2025-02-01,48.583333333333336
8320D,Postage,2025,3,2025-03-01,48.583333333333336
8321D,Postage,2025,1,2025-01-01,16.75
8321D,Postage,2025,2,2025-02-01,16.75
8321D,Postage,2025,3,2025-03-01,16.75
8322D,Postage,2025,1,2025-01-01,7.166666666666667
8322D,Postage,2025,2,2025-02-01,7.166666666666667
8322D,Postage,2025,3,2025-03-01,7.166666666666667
8323D,Postage,2025,1,2025-01-01,17.5
8323D,Postage,2025,2,2025-02-01,17.5
8323D,Postage,2025,3,2025-03-01,17.5
8324D,Postage,2025,1,2025-01-01,7.166666666666667
8324D,Postage,2025,2,2025-02-01,7.166666666666667
8324D,Postage,2025,3,2025-03-01,7.166666666666667
8325D,Postage,2025,1,2025-01-01,0.0
8325D,Postage,2025,2,2025-02-01,0.0
8325D,Postage,2025,3,2025-03-01,0.0
8330D,Freight & Express,2025,1,2025-01-01,92.66666666666666
8330D,Freight & Express,2025,2,2025-02-01,96.5
8330D,Freight & Express,2025,3,2025-03-01,100.33333333333333
8331D,Freight & Express,2025,1,2025-01-01,0.0
8331D,Freight & Express,2025,2,2025-02-01,0.0
8331D,Freight & Express,2025,3,2025-03-01,0.0
8332D,Freight & Express,2025,1,2025-01-01,0.0
8332D,Freight & Express,2025,2,2025-02-01,0.0
8332D,Freight & Express,2025,3,2025-03-01,0.0
8333D,Freight & Express,2025,1,2025-01-01,0.0
8333D,Freight & Express,2025,2,2025-02-01,0.0
8333D,Freight & Express,2025,3,2025-03-01,0.0
8334D,Freight & Express,2025,1,2025-01-01,92.66666666666666
8334D,Freight & Express,2025,2,2025-02-01,96.5
8334D,Freight & Express,2025,3,2025-03-01,100.33333333333333
8335D,Freight & Express,2025,1,2025-01-01,0.0
8335D,Freight & Express,2025,2,2025-02-01,0.0
8335D,Freight & Express,2025,3,2025-03-01,0.0
8340D,Charitable Donations,2025,1,2025-01-01,0.0
8340D,Charitable Donations,2025,2,2025-02-01,0.0
8340D,Charitable Donations,2025,3,2025-03-01,0.0
8341D,Charitable Donations,2025,1,2025-01-01,0.0
8341D,Charitable Donations,2025,2,2025-02-01,0.0
8341D,Charitable Donations,2025,3,2025-03-01,0.0
8342D,Charitable Donations,2025,1,2025-01-01,0.0
8342D,Charitable Donations,2025,2,2025-02-01,0.0
8342D,Charitable Donations,2025,3,2025-03-01,0.0
8343D,Charitable Donations,2025,1,2025-01-01,0.0
8343D,Charitable Donations,2025,2,2025-02-01,0.0
8343D,Charitable Donations,2025,3,2025-03-01,0.0
8344D,Charitable Donations,2025,1,2025-01-01,0.0
8344D,Charitable Donations,2025,2,2025-02-01,0.0
8344D,Charitable Donations,2025,3,2025-03-01,0.0
8345D,Charitable Donations,2025,1,2025-01-01,0.0
8345D,Charitable Donations,2025,2,2025-02-01,0.0
8345D,Charitable Donations,2025,3,2025-03-01,0.0
8350D,Legal & Auditing,2025,1,2025-01-01,6516.333333333334
8350D,Legal & Auditing,2025,2,2025-02-01,8941.166666666668
8350D,Legal & Auditing,2025,3,2025-03-01,11366.0
8351D,Legal & Auditing,2025,1,2025-01-01,2280.6666666666665
8351D,Legal & Auditing,2025,2,2025-02-01,3129.333333333333
8351D,Legal & Auditing,2025,3,2025-03-01,3978.0
8352D,Legal & Auditing,2025,1,2025-01-01,977.5
8352D,Legal & Auditing,2025,2,2025-02-01,1341.25
8352D,Legal & Auditing,2025,3,2025-03-01,1705.0
8353D,Legal & Auditing,2025,1,2025-01-01,2280.6666666666665
8353D,Legal & Auditing,2025,2,2025-02-01,3129.333333333333
8353D,Legal & Auditing,2025,3,2025-03-01,3978.0
8354D,Legal & Auditing,2025,1,2025-01-01,977.5
8354D,Legal & Auditing,2025,2,2025-02-01,1341.25
8354D,Legal & Auditing,2025,3,2025-03-01,1705.0
8355D,Legal & Auditing,2025,1,2025-01-01,0.0
8355D,Legal & Auditing,2025,2,2025-02-01,0.0
8355D,Legal & Auditing,2025,3,2025-03-01,0.0
8360D,Telephone,2025,1,2025-01-01,1158.0
8360D,Telephone,2025,2,2025-02-01,1058.6666666666665
8360D,Telephone,2025,3,2025-03-01,959.3333333333333
8361D,Telephone,2025,1,2025-01-01,405.3333333333333
8361D,Telephone,2025,2,2025-02-01,370.5833333333333
8361D,Telephone,2025,3,2025-03-01,335.8333333333333
8362D,Telephone,2025,1,2025-01-01,173.66666666666669
8362D,Telephone,2025,2,2025-02-01,158.75
8362D,Telephone,2025,3,2025-03-01,143.83333333333334
8363D,Telephone,2025,1,2025-01-01,405.3333333333333
8363D,Telephone,2025,2,2025-02-01,370.5833333333333
8363D,Telephone,2025,3,2025-03-01,335.8333333333333
8364D,Telephone,2025,1,2025-01-01,173.66666666666669
8364D,Telephone,2025,2,2025-02-01,158.75
8364D,Telephone,2025,3,2025-03-01,143.83333333333334
8365D,Telephone,2025,1,2025-01-01,0.0
8365D,Telephone,2025,2,2025-02-01,0.0
8365D,Telephone,2025,3,2025-03-01,0.0
8370D,Outside Services,2025,1,2025-01-01,3353.4166666666665
8370D,Outside Services,2025,2,2025-02-01,3487.4166666666665
8370D,Outside Services,2025,3,2025-03-01,3621.4166666666665
8371D,Outside Services,2025,1,2025-01-01,1303.3333333333333
8371D,Outside Services,2025,2,2025-02-01,1393.8333333333333
8371D,Outside Services,2025,3,2025-03-01,1484.3333333333333
8372D,Outside Services,2025,1,2025-01-01,841.75
8372D,Outside Services,2025,2,2025-02-01,928.1666666666667
8372D,Outside Services,2025,3,2025-03-01,1014.5833333333334
8373D,Outside Services,2025,1,2025-01-01,825.0833333333333
8373D,Outside Services,2025,2,2025-02-01,832.25
8373D,Outside Services,2025,3,2025-03-01,839.4166666666666
8374D,Outside Services,2025,1,2025-01-01,383.25
8374D,Outside Services,2025,2,2025-02-01,333.16666666666663
8374D,Outside Services,2025,3,2025-03-01,283.0833333333333
8375D,Outside Services,2025,1,2025-01-01,0.0
8375D,Outside Services,2025,2,2025-02-01,0.0
8375D,Outside Services,2025,3,2025-03-01,0.0
8390D,Insurance - Other,2025,1,2025-01-01,0.0
8390D,Insurance - Other,2025,2,2025-02-01,0.0
8390D,Insurance - Other,2025,3,2025-03-01,0.0
8391D,Insurance - Other,2025,1,2025-01-01,0.0
8391D,Insurance - Other,2025,2,2025-02-01,0.0
8391D,Insurance - Other,2025,3,2025-03-01,0.0
8392D,Insurance - Other,2025,1,2025-01-01,0.0
8392D,Insurance - Other,2025,2,2025-02-01,0.0
8392D,Insurance - Other,2025,3,2025-03-01,0.0
8393D,Insurance - Other,2025,1,2025-01-01,0.0
8393D,Insurance - Other,2025,2,2025-02-01,0.0
8393D,Insurance - Other,2025,3,2025-03-01,0.0
8394D,Insurance - Other,2025,1,2025-01-01,0.0
8394D,Insurance - Other,2025,2,2025-02-01,0.0
8394D,Insurance - Other,2025,3,2025-03-01,0.0
8395D,Insurance - Other,2025,1,2025-01-01,0.0
